player_id,player_name,team_id,team,team_code,position_raw,assists,shots,attemptatgoalagainstontarget,attemptatgoalblocked,attemptatgoalfromballprogression,attemptatgoalfromcorner,attemptatgoalfromcross,attemptatgoalfromfreekick,attemptatgoalfromfreekicks,attemptatgoalfromother,attemptatgoalfrompass,attemptatgoalfrompenalty,attemptatgoalfromrebound,attemptatgoalinsidethepenaltyarea,attemptatgoalinsidethepenaltyareaontarget,attemptatgoalofftarget,shots_on_target,attemptatgoaloutsidethepenaltyarea,attemptatgoaloutsidethepenaltyareaontarget,attemptedballprogressions,attemptedswitchesofplay,avgspeed,completedballprogressions,completedswitchesofplay,corners,crosses,crossescompleted,defensivepressuresapplied,directdefensivepressuresapplied,directfreekicks,directredcards,distancehighspeedrunning,distancehighspeedsprinting,distancejogging,distancelowspeedsprinting,distancewalking,distributionscompletedunderpressure,distributionsunderpressure,forcedturnovers,foulsagainst,foulsfor,freekicks,gksaves,gksavesontarget,goalkeeperdefensiveactionsinsidepenaltyarea,goalkeeperdefensiveactionsoutsidepenaltyarea,goalkeepersavepercentage,goalkeepersaves,goalkeepersavesontarget,goalkicks,goals,goalsfromdirectfreekicks,goalsinsidethepenaltyarea,goalsoutsidethepenaltyarea,headedattemptatgoal,indirectfreekicks,indirectredcards,linebreaksattempted,linebreaksattemptedalllines,linebreaksattemptedattackingandmidfieldline,linebreaksattemptedattackingline,linebreaksattemptedattackinglinecompleted,linebreaksattemptedattackinglinecompletedonly,linebreaksattemptedattackinglineonly,linebreaksattemptedcompleted,linebreaksattempteddefensiveline,linebreaksattempteddefensivelinecompleted,linebreaksattempteddefensivelinecompletedonly,linebreaksattempteddefensivelineonly,linebreaksattemptedmidfieldanddefensiveline,linebreaksattemptedmidfieldline,linebreaksattemptedmidfieldlinecompleted,linebreaksattemptedmidfieldlinecompletedonly,linebreaksattemptedmidfieldlineonly,linebreaksattemptedunderpressure,linebreakscompletedalllines,linebreakscompletedattackingandmidfieldline,linebreakscompletedmidfieldanddefensiveline,linebreakscompletedunderpressure,matchesplayed,numberofinvolvements,numberofpossessionsequences,numberofshotendingsequences,offerstoreceiveinbehind,offerstoreceiveinbetween,offerstoreceiveinfront,offerstoreceiveinside,offerstoreceiveoutside,offerstoreceivetotal,offsides,owngoals,passes_attempted,passes_completed,penalties,penaltiesscored,receivedofferstoreceive,receptionsbetweenmidfieldanddefensiveline,receptionsinbehind,receptionsunderdirectpressure,receptionsunderindirectpressure,receptionsundernopressure,receptionsunderpressure,redcards,speedruns,sprints,substitutionsin,substitutionsout,takeonscompleted,threat,throwins,minutes,topspeed,totaldistance,xg,yellowcards,position,pass_completion_rate
494291,Ibrahim MAZA,43843,Algeria,ALG,Midfielder,0.0,11.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,2.0,5.0,3.0,4.0,1.0,26.0,1.0,6.852484583854675,17.0,1.0,0.0,1.0,0.0,153.0,14.0,0.0,0.0,6088.31005859375,439.10001373291016,20872.2099609375,1874.6600036621094,15187.16015625,97.0,147.0,25.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55.0,6.0,0.0,10.0,5.0,2.0,4.0,32.0,13.0,6.0,2.0,6.0,1.0,32.0,21.0,17.0,25.0,47.0,3.0,0.0,1.0,26.0,4.0,342.0,164.0,22.0,39.0,122.0,51.0,153.0,59.0,212.0,0.0,0.0,141.0,111.0,0.0,0.0,69.0,59.0,4.0,14.0,122.0,45.0,136.0,0.0,524.0,152.0,0.0,1.0,12.0,4.392930686473846,2.0,389.37784999999997,32.71076202392578,44461.439453125,1.0575313285226002,0.0,MF,78.72340425531915
402934,Marcos SENESI,43922,Argentina,ARG,Defender,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5214059352874756,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,0.0,1375.580078125,130.1699981689453,5707.420166015625,417.3100128173828,4689.769775390625,17.0,22.0,0.0,0.0,3.0,2.0,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1.0,4.0,10.0,7.0,5.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,10.0,0.0,2.0,0.0,3.0,2.0,167.0,53.0,3.0,0.0,2.0,12.0,4.0,10.0,14.0,0.0,0.0,79.0,75.0,0.0,0.0,5.0,1.0,1.0,1.0,6.0,71.0,7.0,0.0,118.0,33.0,1.0,0.0,0.0,0.7063437476754189,0.0,126.71301666666668,32.46162033081055,12320.24951171875,0.835953950881958,0.0,DF,94.9367088607595
308322,Nicolas TAGLIAFICO,43922,Argentina,ARG,Defender,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.2435614466667175,3.0,2.0,0.0,4.0,1.0,98.0,25.0,3.0,0.0,6291.769744873047,943.9400024414062,21022.000549316406,2454.950035095215,22185.08026123047,87.0,107.0,14.0,9.0,16.0,3.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,2.0,2.0,21.0,13.0,11.0,17.0,28.0,8.0,4.0,2.0,6.0,0.0,14.0,11.0,9.0,10.0,24.0,2.0,0.0,0.0,15.0,7.0,437.0,186.0,13.0,60.0,41.0,41.0,31.0,111.0,142.0,2.0,0.0,217.0,190.0,0.0,0.0,51.0,51.0,6.0,6.0,36.0,158.0,42.0,0.0,542.0,191.0,2.0,3.0,2.0,2.6036518961191177,28.0,543.3537,31.099853515625,52897.73889160156,0.0,0.0,DF,87.55760368663594
402926,Gonzalo MONTIEL,43922,Argentina,ARG,Defender,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.959640800952911,0.0,0.0,0.0,5.0,0.0,21.0,7.0,0.0,0.0,3724.4598999023438,450.7100067138672,10730.829833984375,1388.2100067138672,10029.769653320312,34.0,52.0,3.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,8.0,5.0,4.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,3.0,4.0,6.0,0.0,1.0,0.0,4.0,6.0,208.0,84.0,10.0,37.0,26.0,12.0,22.0,53.0,75.0,0.0,0.0,100.0,81.0,0.0,0.0,25.0,23.0,5.0,1.0,38.0,56.0,39.0,0.0,330.0,106.0,4.0,2.0,0.0,4.300402492284775,15.0,241.71780000000007,33.19083786010742,26323.97998046875,0.1506470888853073,1.0,DF,81.0
332847,Leandro PAREDES,43922,Argentina,ARG,Midfielder,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,1.0,17.0,7.0,5.311807632446289,16.0,7.0,1.0,2.0,1.0,63.0,19.0,14.0,0.0,6485.859924316406,479.3299903869629,23201.649841308594,1917.3499450683594,22183.950561523438,187.0,217.0,18.0,9.0,3.0,18.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,151.0,6.0,10.0,54.0,46.0,36.0,38.0,128.0,8.0,3.0,0.0,1.0,1.0,89.0,79.0,68.0,72.0,54.0,2.0,8.0,1.0,42.0,7.0,1154.0,303.0,23.0,2.0,40.0,194.0,157.0,79.0,236.0,0.0,0.0,565.0,532.0,0.0,0.0,158.0,9.0,0.0,4.0,54.0,497.0,58.0,0.0,566.0,148.0,3.0,2.0,3.0,0.2941210884600878,4.0,557.6169166666667,30.150081634521484,54268.14013671875,0.06944622471928596,2.0,MF,94.15929203539824
402921,Lisandro MARTINEZ,43922,Argentina,ARG,Defender,1.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,10.0,1.0,4.65824681520462,9.0,1.0,0.0,3.0,0.0,31.0,13.0,7.0,0.0,5632.3602294921875,631.5200023651123,22385.760620117188,2089.7900390625,31448.20068359375,176.0,205.0,11.0,7.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,158.0,8.0,21.0,82.0,69.0,52.0,53.0,125.0,9.0,6.0,0.0,0.0,1.0,67.0,50.0,32.0,37.0,95.0,5.0,12.0,1.0,74.0,7.0,936.0,308.0,26.0,2.0,1.0,60.0,20.0,43.0,63.0,0.0,0.0,450.0,422.0,0.0,0.0,35.0,3.0,0.0,3.0,69.0,377.0,72.0,0.0,485.0,167.0,0.0,2.0,2.0,0.5559374243021011,2.0,708.075,31.347509384155273,62187.6298828125,0.19628627132624388,2.0,DF,93.77777777777779
428882,Rodrigo DE PAUL,43922,Argentina,ARG,Midfielder,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,10.0,1.0,5.360731065273285,9.0,1.0,1.0,13.0,5.0,164.0,17.0,5.0,0.0,6767.139923095703,1141.5900115966797,19671.02978515625,3540.000015258789,23406.769897460938,169.0,200.0,11.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,3.0,6.0,21.0,15.0,9.0,12.0,58.0,9.0,6.0,2.0,3.0,3.0,46.0,37.0,29.0,34.0,45.0,2.0,4.0,2.0,36.0,7.0,712.0,239.0,21.0,34.0,162.0,141.0,146.0,191.0,337.0,1.0,0.0,327.0,300.0,0.0,0.0,160.0,43.0,4.0,9.0,102.0,239.0,111.0,0.0,573.0,286.0,1.0,5.0,2.0,1.9935855641961098,6.0,539.98195,32.18366622924805,54526.531005859375,0.0633427482098341,1.0,MF,91.74311926605505
431196,Cristian ROMERO,43922,Argentina,ARG,Defender,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,8.0,0.0,4.433843731880188,8.0,0.0,0.0,0.0,0.0,52.0,22.0,10.0,0.0,5175.129913330078,303.6399898529053,19232.659912109375,1305.7100219726562,31654.639892578125,182.0,197.0,11.0,9.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,0.0,106.0,1.0,11.0,66.0,60.0,50.0,54.0,95.0,1.0,0.0,0.0,0.0,0.0,39.0,35.0,25.0,27.0,67.0,0.0,10.0,0.0,60.0,7.0,905.0,299.0,19.0,6.0,2.0,29.0,24.0,13.0,37.0,0.0,0.0,430.0,415.0,0.0,0.0,22.0,4.0,1.0,9.0,65.0,343.0,74.0,0.0,415.0,108.0,0.0,5.0,3.0,1.9204601850360632,2.0,685.9859166666668,32.34606170654297,57671.779296875,0.4078458994626999,2.0,DF,96.51162790697676
389485,Exequiel PALACIOS,43922,Argentina,ARG,Midfielder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7508803606033325,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,1320.739990234375,184.0900115966797,4156.310546875,534.1400146484375,3833.72998046875,47.0,49.0,1.0,1.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,14.0,13.0,13.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,13.0,0.0,0.0,0.0,12.0,1.0,190.0,55.0,2.0,3.0,4.0,11.0,7.0,11.0,18.0,0.0,0.0,94.0,89.0,0.0,0.0,10.0,4.0,1.0,2.0,19.0,65.0,21.0,0.0,113.0,37.0,0.0,0.0,0.0,0.037471551448106766,8.0,100.13338333333334,32.45518112182617,10029.009765625,0.0,0.0,MF,94.68085106382979
430631,Nico GONZALEZ,43922,Argentina,ARG,Midfielder,1.0,7.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,4.0,1.0,0.0,0.0,18.0,0.0,5.322291314601898,9.0,0.0,0.0,9.0,4.0,77.0,7.0,0.0,0.0,4224.52001953125,989.5200119018555,13136.099975585938,1808.6799926757812,12732.7998046875,53.0,89.0,12.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,23.0,3.0,0.0,5.0,1.0,0.0,2.0,10.0,8.0,5.0,4.0,4.0,1.0,10.0,4.0,3.0,6.0,21.0,1.0,0.0,0.0,9.0,7.0,275.0,131.0,22.0,80.0,18.0,4.0,57.0,45.0,102.0,2.0,0.0,109.0,90.0,0.0,0.0,29.0,64.0,23.0,14.0,49.0,75.0,63.0,0.0,322.0,153.0,6.0,1.0,5.0,6.682017773389816,8.0,324.7864,33.51842498779297,32891.620849609375,0.4813296664506197,0.0,MF,82.56880733944955
